item_id	status	successor_location	evidence	rationale
api:engine-rs/crates/tools/asset-import/src/manifest.rs:18:ArtifactFingerprint	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item ArtifactFingerprint is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:25:ImportManifest	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item ImportManifest is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:42:with_guid	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item with_guid is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:48:artifact_hash	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item artifact_hash is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:58:source_trace_report	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item source_trace_report is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:73:render	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item render is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:99:parse_manifest	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item parse_manifest is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:124:build_manifest	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item build_manifest is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:154:ReimportPlan	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item ReimportPlan is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:167:label	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item label is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:179:plan_reimport	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item plan_reimport is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/manifest.rs:228:detect_source_drift	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item detect_source_drift is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:build_is_deterministic_and_sorted	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item build_is_deterministic_and_sorted is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:unchanged_reimport_is_a_noop	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item unchanged_reimport_is_a_noop is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:catalog_only_change_is_a_visual_update	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item catalog_only_change_is_a_visual_update is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:geometry_change_requires_structural_reload	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item geometry_change_requires_structural_reload is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:importer_version_change_is_visible_as_structural	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item importer_version_change_is_visible_as_structural is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:guid_round_trips_and_drives_a_source_trace	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item guid_round_trips_and_drives_a_source_trace is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:a_guidless_manifest_still_round_trips	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item a_guidless_manifest_still_round_trips is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
test:engine-rs/crates/tools/asset-import/src/manifest.rs:source_drift_is_detected_against_a_lock	adapted	rust/crates/asset-import/src/manifest.rs	rust/crates/asset-import/tests/offline_import.rs	Item source_drift_is_detected_against_a_lock is explicitly adapted. Source, schema, importer, GUID, and artifact provenance plus noop, visual, structural, and lock-drift classifications remain strict and deterministic.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:29:SIDECAR_SCHEMA_VERSION	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item SIDECAR_SCHEMA_VERSION is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:37:AssetGuid	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item AssetGuid is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:44:mint	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item mint is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:51:parse	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item parse is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:59:as_str	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item as_str is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:70:SourceUri	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item SourceUri is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:83:kind	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item kind is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:92:value	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item value is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:118:ImportSettings	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item ImportSettings is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:140:ProjectOverride	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item ProjectOverride is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:149:apply	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item apply is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:162:SidecarMetadata	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item SidecarMetadata is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
api:engine-rs/crates/tools/asset-import/src/sidecar.rs:179:sidecar_path	adapted	rust/crates/asset-import/src/sidecar.rs	rust/crates/asset-import/tests/offline_import.rs	Item sidecar_path is explicitly adapted. Stable 128-bit GUIDs, four URI kinds, typed settings and project overrides, move/content reconciliation, duplicate detection, and strict canonical codecs remain without project containment.
