item_id	kind	donor_path	status	capability	successor_evidence	rationale
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:692:PresentationOp	api	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor api enum:PresentationOp is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:717:PresentationFrameDiff	api	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor api struct:PresentationFrameDiff is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:732:RuntimeProjectionFrame	api	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor api struct:RuntimeProjectionFrame is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:744:SceneDocumentAuthoringResultDto	api	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	authored-projection	rust/crates/authored-scene/src rust/crates/render-projection/src/authored.rs	Exact donor api struct:SceneDocumentAuthoringResultDto is explicitly adapted. Stored scene admission and authored rendering are split between their responsible successor owners instead of returning a cross-owner protocol DTO.
api:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:753:empty	api	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor api fn:empty is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:runtime_frame_is_scene_plus_ordered_replay_excluded_presentation	test	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor test runtime_frame_is_scene_plus_ordered_replay_excluded_presentation is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/protocol/protocol-presentation/src/lib.rs:audio_handle_is_domain_branded_and_stable	test	engine-rs/crates/protocol/protocol-presentation/src/lib.rs	adapted	presentation-contract	rust/crates/render-presentation/tests/contract.rs fixtures/render/presentation-frame-v1.json render/packages/render-contracts/src/validation.test.ts	Exact donor test audio_handle_is_domain_branded_and_stable is explicitly adapted under presentation-contract. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:11:SpatialGridCoordinateSystem	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api enum:SpatialGridCoordinateSystem is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:17:SpatialGridSpec	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api struct:SpatialGridSpec is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:25:EditorGridPlane	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api enum:EditorGridPlane is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:33:SpatialGridSnapAnchor	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api enum:SpatialGridSnapAnchor is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:40:EditorGridStyle	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api struct:EditorGridStyle is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:54:EditorGridDescriptor	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api struct:EditorGridDescriptor is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:64:EditorGridBounds	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api struct:EditorGridBounds is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:71:EditorGridProjectionReadout	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api struct:EditorGridProjectionReadout is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:80:EditorGridDescriptorError	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api enum:EditorGridDescriptorError is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:91:validate	api	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor api fn:validate is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
test:engine-rs/crates/protocol/protocol-render/src/editor_grid.rs:descriptor_validation_enforces_y_up_and_numeric_bounds	test	engine-rs/crates/protocol/protocol-render/src/editor_grid.rs	adapted	editor-grid	rust/crates/render-model/src/editor_grid.rs render/packages/renderer-three/src/editor-grid.test.ts	Exact donor test descriptor_validation_enforces_y_up_and_numeric_bounds is explicitly adapted under editor-grid. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:66:RenderHandle	api	engine-rs/crates/protocol/protocol-render/src/lib.rs	adapted	render-core	rust/crates/render-model/tests/full_contract.rs	Exact donor api struct:RenderHandle is explicitly adapted under render-core. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:70:new	api	engine-rs/crates/protocol/protocol-render/src/lib.rs	adapted	render-core	rust/crates/render-model/tests/full_contract.rs	Exact donor api fn:new is explicitly adapted under render-core. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
api:engine-rs/crates/protocol/protocol-render/src/lib.rs:75:raw	api	engine-rs/crates/protocol/protocol-render/src/lib.rs	adapted	render-core	rust/crates/render-model/tests/full_contract.rs	Exact donor api fn:raw is explicitly adapted under render-core. The linked successor evidence implements or tests the behavior without restoring the donor runtime, replay, or catalog spine.
